"word_clean","language","uni_lemma","lexical_class","category","definition","cnt","frequency","surprisal_2gm","surprisal_3gm","surprisal_4gm","surprisal_5gm","surprisal_6gm"
"animal","Spanish (Mexican)","animal","nouns","animals","animal",8166,9.99824184232908,10.5185130390459,6.48265990710906,2.72680601561738,0.929209458116385,0.282095693601956
"apagar","Spanish (Mexican)","turn off","verbs","action_words","apagar",368,13.0978933760397,12.9942083647848,6.50602020910087,2.56755535904294,0.672905982957253,0.0944890280175272
"apurar","Spanish (Mexican)","hurry","verbs","action_words","apurar(se)",28,15.6737718040334,15.3065787849707,6.31646596721324,2.16167812550938,0.955001929220569,0.488866082469042
"aquel","Spanish (Mexican)","that","function_words","pronouns","aquel",13466,9.49805304510338,11.1539928246428,6.90465156588498,3.33973255491886,1.28082296668814,0.373918390920855
"aquella","Spanish (Mexican)","that","function_words","pronouns","aquella",8429,9.96654289421112,11.7632017405431,7.03038902873921,3.26194322141342,1.16472858507873,0.324298825231799
"aquí","Spanish (Mexican)","here","function_words","locations","aquí",13752,9.47703676714592,10.5939718997463,5.53047578698633,2.16409668315228,0.703090718904567,0.241899476452016
"araña","Spanish (Mexican)","spider","nouns","animals","araña",1561,11.6528943936932,12.508725638272,7.05017772469093,3.02000880825519,1.26218941477303,0.328353317972322
"árbol","Spanish (Mexican)","tree","nouns","outside","árbol",9286,9.86971314562874,10.707387177891,6.74727779748497,2.79244825078788,1.02377152599022,0.286484614284018
"ardilla","Spanish (Mexican)","squirrel","nouns","animals","ardilla",643,12.539831589971,11.8088768882364,5.52801230429917,2.3334530377912,1.14532260165142,0.624520373986779
"aretes","Spanish (Mexican)","earrings","nouns","clothing","aretes",83,14.587135706412,12.6062436507675,5.70992746942775,2.19409338215242,0.182030415141906,0.0311441265147127
"arriba","Spanish (Mexican)","up","function_words","locations","arriba",9103,9.88961700570332,9.65595342760089,4.18287023290837,1.65337463065945,0.502591344797686,0.126384063902338
"arroz","Spanish (Mexican)","rice","nouns","food_drink","arroz",3608,10.8150674330261,12.0033033746129,5.60779451439343,2.56787637779571,0.888556727256008,0.267415630426779
"aspiradora","Spanish (Mexican)","vacuum","nouns","household","aspiradora",52,15.0547325956272,16.2404089824437,9.75974910910947,2.85790375126703,1.19539857584491,0.324474516928281
"atole","Spanish (Mexican)","atole","nouns","food_drink","atole",94,14.4626815319386,13.2726229922705,5.11889564903236,1.67222349958742,0.592806814140548,0.0996417256834661
"atrás","Spanish (Mexican)","back (location)","function_words","locations","atrás",7510,10.0819855694504,8.16558406168911,3.94969554077815,1.30774706374856,0.385511116968093,0.075171232626645
"aventar","Spanish (Mexican)","throw","verbs","action_words","aventar",11,16.6080810414102,17.8214982971815,10.3929808829905,3.34855753098537,1.06493141069692,0.288175000131119
"avión","Spanish (Mexican)","airplane","nouns","vehicles","avión",11010,9.69941708449188,10.6804048176067,6.88660587283808,3.19819154894163,1.17548781155898,0.377918256172051
"ayudar","Spanish (Mexican)","help","verbs","action_words","ayudar",8063,10.0109353395236,9.73355671286873,5.48935689725161,2.42737708666878,0.835122919441116,0.177998773157826
"azul","Spanish (Mexican)","blue","adjectives","descriptive_words","azul",18195,9.19707420416234,8.20065855474352,4.38742060984532,1.78919681287173,0.546340467804814,0.211719315996675
"babero","Spanish (Mexican)","bib","nouns","clothing","babero",30,15.6047789325465,17.1376529016753,9.7182009876856,3.4984167580572,0.681921246033059,0.177397603162912
"bacinica","Spanish (Mexican)","potty","nouns","furniture_rooms","bacinica",5,17.3965384017745,11.2189357115644,5.4624191911467,4.12328535906917,0.2,0.2
"bailar","Spanish (Mexican)","dance","verbs","action_words","bailar",1471,11.7122785936072,11.287864461293,5.24792292526288,1.9221269610544,0.579080509578385,0.173110307909848
"banana","Spanish (Mexican)","banana","nouns","food_drink","plátano/banana",518,12.7560010719491,11.6230607236958,4.95749071094804,1.93241462755541,0.709382684684822,0.250642143118311
"baño","Spanish (Mexican)","bathroom","nouns","furniture_rooms","baño",2781,11.0754104599746,12.9755479664175,6.90098621909551,2.97252060812912,1.03808194984873,0.277877676943748
"barco","Spanish (Mexican)","boat","nouns","vehicles","barco",8720,9.93260179730558,11.0538179412333,7.14039246617787,3.11330643327775,1.14359282326665,0.315021151382838
"basura","Spanish (Mexican)","trash","nouns","household","basura",1424,11.7447512222367,13.5509497528803,6.6649028733639,2.70381806391436,0.939656359579309,0.208931907045405
"bat","Spanish (Mexican)","bat","nouns","toys","bat",855,12.2548748452718,9.16719193426356,3.86766173972092,1.43440988022516,0.516555377352227,0.22516043695184
"bicicleta","Spanish (Mexican)","bicycle","nouns","vehicles","bicicleta",1824,11.4971891435743,13.5203463476851,8.15793336314845,3.23692435757612,1.22385081907629,0.367096584373216
"bigote","Spanish (Mexican)","mustache","nouns","body_parts","bigote",359,13.1226539257203,13.7572405256703,6.48530396829646,2.03986806838461,0.612673310994776,0.130971096487779
"boca","Spanish (Mexican)","mouth","nouns","body_parts","boca",12227,9.59457441406441,11.0558324564173,7.07232948171714,3.36726605284035,1.52851945071144,0.708193115939008
"bolsa","Spanish (Mexican)","purse","nouns","household","bolsa",3593,10.8192335270951,12.1756048840366,8.67066279502342,3.56491321959695,1.49101333368891,0.526069135910179
"bolsa","Spanish (Mexican)","purse","nouns","clothing","bolsa (clothing)",3593,10.8192335270951,12.1756048840366,8.67066279502342,3.56491321959695,1.49101333368891,0.526069135910179
"bomba","Spanish (Mexican)","balloon","nouns","toys","globo/bomba",5112,10.4666303181512,10.9685852594078,6.87954291315193,2.77455849347904,1.1337557204667,0.335894303129887
