"306,""eat"",""word"",""action_words"",0,0,0,0.02,0.04,0.02,0.05,0.13,0.14,0.22,0.25"
"307,""fall"",""word"",""action_words"",0,0,0,0,0,0.01,0.01,0.04,0.03,0.06,0.1"
"308,""feed"",""word"",""action_words"",0,0,0,0,0,0,0,0.03,0.01,0.03,0.01"
"309,""finish"",""word"",""action_words"",0,0,0,0,0,0,0,0.03,0.01,0.04,0.02"
"310,""get"",""word"",""action_words"",0,0,0,0,0.01,0.01,0.02,0.03,0.04,0.08,0.04"
"311,""give"",""word"",""action_words"",0,0,0,0,0.01,0,0,0.02,0.02,0.03,0"
"312,""go"",""word"",""action_words"",0,0,0,0.01,0.04,0.06,0.05,0.16,0.22,0.27,0.39"
"313,""help"",""word"",""action_words"",0,0,0,0,0,0.01,0,0.02,0.06,0.1,0.19"
"314,""hit"",""word"",""action_words"",0,0,0,0,0,0,0,0.02,0.02,0.07,0.06"
"315,""hug"",""word"",""action_words"",0,0,0,0,0.01,0.01,0.02,0.06,0.09,0.13,0.18"
"316,""hurry"",""word"",""action_words"",0,0,0,0,0,0,0,0.02,0.02,0.03,0.05"
"317,""jump"",""word"",""action_words"",0,0,0,0,0,0,0,0.05,0.06,0.11,0.12"
"318,""kick"",""word"",""action_words"",0,0,0,0,0,0.01,0.02,0.04,0.04,0.11,0.15"
